Date,Symbol,Underlying Close Price (A),Underlying Previous Day Close Price (B),Underlying Log Returns (C) = LN(A/B),Previous Day Underlying Volatility (D),Current Day Underlying Daily Volatility (E) = Sqrt(0.94*D*D + 0.06*C*C),Underlying Annualised Volatility (F) = E*Sqrt(365),,,
09-Nov-15,TATACOFFEE,86.7,87.4,-0.008,0.0113,0.0111,0.2121,,,#N/A
09-Nov-15,TATACOMM,429.55,433.05,-0.0081,0.016,0.0156,0.298,,,#N/A
09-Nov-15,TATAELXSI,1833.5,1755.55,0.0434,0.0224,0.0242,0.4623,,,#N/A
09-Nov-15,TATAGLOBAL,128.8,125.85,0.0232,0.0166,0.0171,0.3267,,,#N/A
09-Nov-15,TATAINVEST,551.5,555.6,-0.0074,0.0097,0.0096,0.1834,,,#N/A
09-Nov-15,TATAMETALI,92.8,94.7,-0.0203,0.0173,0.0175,0.3343,,,#N/A
09-Nov-15,TATAMOTORS,411.75,396.15,0.0386,0.0274,0.0282,0.5388,,,#N/A
09-Nov-15,TATAMTRDVR,270.9,261.9,0.0338,0.025,0.0256,0.4891,,,#N/A
09-Nov-15,TATAPOWER,68.1,67.55,0.0081,0.0144,0.0141,0.2694,,,#N/A
09-Nov-15,TATASPONGE,458.8,447.65,0.0246,0.0225,0.0226,0.4318,,,#N/A
09-Nov-15,TATASTEEL,222.25,220.25,0.009,0.026,0.0253,0.4834,,,#N/A
09-Nov-15,TBZ,109.4,108.6,0.0073,0.0289,0.0281,0.5368,,,#N/A
09-Nov-15,TCI,271.85,271.4,0.0017,0.0346,0.0335,0.64,,,#N/A
09-Nov-15,TCIDEVELOP,278.4,273,0.0196,0.033,0.0324,0.619,,,#N/A
09-Nov-15,TCIFINANCE,29,28.5,0.0174,0.0297,0.0291,0.556,,,#N/A
09-Nov-15,TCS,2471.35,2505.75,-0.0138,0.0121,0.0122,0.2331,,,#N/A
09-Nov-15,TDPOWERSYS,260,259.85,0.0006,0.019,0.0184,0.3515,,,#N/A
09-Nov-15,TECHIN,4.45,4.45,0,0.0386,0.0374,0.7145,,,#N/A
09-Nov-15,TECHM,532.4,533.45,-0.002,0.0153,0.0148,0.2828,,,#N/A
09-Nov-15,TECHNO,500,511.3,-0.0223,0.0153,0.0158,0.3019,,,#N/A
09-Nov-15,TECHNOFAB,141.05,147.85,-0.0471,0.0224,0.0246,0.47,,,#N/A
09-Nov-15,TECPRO,7.6,7.6,0,0.0224,0.0217,0.4146,,,#N/A
09-Nov-15,TEXINFRA,32.55,32.75,-0.0061,0.0204,0.0198,0.3783,,,#N/A
09-Nov-15,TEXMOPIPES,12.5,15.5,-0.2151,0.0226,0.0571,1.0909,,,#N/A
09-Nov-15,TEXRAIL,126.95,126.25,0.0055,0.0137,0.0134,0.256,,,#N/A
09-Nov-15,TFCILTD,56.85,58,-0.02,0.0289,0.0284,0.5426,,,#N/A
09-Nov-15,TFL,6.05,5.9,0.0251,0.0252,0.0252,0.4814,,,#N/A
09-Nov-15,TGBHOTELS,89.7,89.2,0.0056,0.0515,0.0499,0.9533,,,#N/A
09-Nov-15,THANGAMAYL,193,193,0,0.0283,0.0274,0.5235,,,#N/A
09-Nov-15,THEMISMED,309.45,294.75,0.0487,0.0337,0.0348,0.6649,,,#N/A
09-Nov-15,THERMAX,854.1,848.1,0.007,0.0171,0.0167,0.3191,,,#N/A
09-Nov-15,THIRUSUGAR,38.25,35.05,0.0874,0.0487,0.0518,0.9896,,,#N/A
09-Nov-15,THOMASCOOK,209.2,206.55,0.0127,0.0169,0.0167,0.3191,,,#N/A
09-Nov-15,THOMASCOTT,8.3,8.55,-0.0297,0.03,0.03,0.5731,,,#N/A
09-Nov-15,TI,25.65,24.95,0.0277,0.0491,0.0481,0.9189,,,#N/A
09-Nov-15,TIDEWATER,17510.65,17419.45,0.0052,0.0119,0.0116,0.2216,,,#N/A
09-Nov-15,TIIL,234.4,221.4,0.0571,0.0308,0.033,0.6305,,,#N/A
09-Nov-15,TIJARIA,3.6,3.6,0,0.0173,0.0168,0.321,,,#N/A
09-Nov-15,TIL,398.8,429.35,-0.0738,0.0339,0.0375,0.7164,,,#N/A
09-Nov-15,TIMESGTY,20.5,21.35,-0.0406,0.0293,0.0301,0.5751,,,#N/A
09-Nov-15,TIMETECHNO,56.55,56.55,0,0.023,0.0223,0.426,,,#N/A
09-Nov-15,TIMKEN,596.05,592.4,0.0061,0.0114,0.0112,0.214,,,#N/A
09-Nov-15,TINPLATE,66.05,64.8,0.0191,0.0252,0.0249,0.4757,,,#N/A
09-Nov-15,TIPSINDLTD,54.2,53.1,0.0205,0.0438,0.0428,0.8177,,,#N/A
09-Nov-15,TIRUMALCHM,191.8,192.4,-0.0031,0.0619,0.06,1.1463,,,#N/A
09-Nov-15,TITAN,354.4,350.05,0.0124,0.0151,0.0149,0.2847,,,#N/A
09-Nov-15,TNPETRO,17.65,17.8,-0.0085,0.0349,0.0339,0.6477,,,#N/A
09-Nov-15,TNPL,235.9,224.95,0.0475,0.0246,0.0265,0.5063,,,#N/A
09-Nov-15,TNTELE,2.95,2.95,0,0.0228,0.0221,0.4222,,,#N/A
09-Nov-15,TODAYS,3.4,3.4,0,0.0241,0.0234,0.4471,,,#N/A
09-Nov-15,TOKYOPLAST,31.65,26.4,0.1814,0.0318,0.0541,1.0336,,,#N/A
09-Nov-15,TORNTPHARM,1550.15,1547.6,0.0016,0.0193,0.0187,0.3573,,,#N/A
09-Nov-15,TORNTPOWER,182.9,182.15,0.0041,0.0249,0.0242,0.4623,,,#N/A
09-Nov-15,TPLPLASTEH,202.7,200.4,0.0114,0.0219,0.0214,0.4088,,,#N/A
09-Nov-15,TREEHOUSE,248.55,260.05,-0.0452,0.0227,0.0246,0.47,,,#N/A
09-Nov-15,TRENT,1400.65,1400.2,0.0003,0.0142,0.0138,0.2636,,,#N/A
09-Nov-15,TRF,307.35,300.85,0.0214,0.054,0.0526,1.0049,,,#N/A
09-Nov-15,TRICOM,1.2,1.2,0,0.031,0.0301,0.5751,,,#N/A
09-Nov-15,TRIDENT,44.35,41.55,0.0652,0.0382,0.0403,0.7699,,,#N/A
09-Nov-15,TRIGYN,69.9,58.25,0.1823,0.059,0.0726,1.387,,,#N/A
09-Nov-15,TRIL,175.35,175.8,-0.0026,0.0306,0.0297,0.5674,,,#N/A
09-Nov-15,TRITURBINE,109.2,104.75,0.0416,0.0192,0.0212,0.405,,,#N/A
09-Nov-15,TRIVENI,28.9,27.4,0.0533,0.0374,0.0385,0.7355,,,#N/A
09-Nov-15,TTKPRESTIG,4080.15,4097.8,-0.0043,0.0271,0.0263,0.5025,,,#N/A
09-Nov-15,TTL,49.3,49.7,-0.0081,0.0253,0.0246,0.47,,,#N/A
09-Nov-15,TTML,6.55,6.5,0.0077,0.0265,0.0258,0.4929,,,#N/A
09-Nov-15,TUBEINVEST,393.95,376.2,0.0461,0.0168,0.0198,0.3783,,,#N/A
09-Nov-15,TULSI,1.9,1.9,0,0.0584,0.0566,1.0813,,,#N/A
09-Nov-15,TV18BRDCST,31.7,31.65,0.0016,0.0211,0.0205,0.3917,,,#N/A
09-Nov-15,TVSELECT,101.3,92.35,0.0925,0.0351,0.0409,0.7814,,,#N/A
09-Nov-15,TVSMOTOR,289.75,283.3,0.0225,0.0311,0.0307,0.5865,,,#N/A
09-Nov-15,TVSSRICHAK,2724.35,2798.9,-0.027,0.023,0.0233,0.4451,,,#N/A
09-Nov-15,TVTODAY,237.4,240,-0.0109,0.0245,0.0239,0.4566,,,#N/A
09-Nov-15,TWL,107.55,105.95,0.015,0.0209,0.0206,0.3936,,,#N/A
09-Nov-15,UBHOLDINGS,33.3,30.9,0.0748,0.0408,0.0436,0.833,,,#N/A
09-Nov-15,UBL,972.85,958.9,0.0144,0.0224,0.022,0.4203,,,#N/A
09-Nov-15,UCALFUEL,97,96.1,0.0093,0.0234,0.0228,0.4356,,,#N/A
09-Nov-15,UCOBANK,48.3,47.2,0.023,0.0259,0.0257,0.491,,,#N/A
09-Nov-15,UFLEX,175.1,173.4,0.0098,0.0301,0.0293,0.5598,,,#N/A
09-Nov-15,UFO,510.8,513.35,-0.005,0.0282,0.0274,0.5235,,,#N/A
09-Nov-15,UGARSUGAR,10.8,10.45,0.0329,0.0285,0.0288,0.5502,,,#N/A
09-Nov-15,UJAAS,16.4,16.25,0.0092,0.0221,0.0215,0.4108,,,#N/A
09-Nov-15,ULTRACEMCO,2755.4,2793.35,-0.0137,0.0152,0.0151,0.2885,,,#N/A
09-Nov-15,UMESLTD,3.15,3.3,-0.0465,0.0198,0.0223,0.426,,,#N/A
09-Nov-15,UNICHEMLAB,270.5,270.3,0.0007,0.0278,0.027,0.5158,,,#N/A
09-Nov-15,UNIENTER,37.2,36.15,0.0286,0.0294,0.0294,0.5617,,,#N/A
09-Nov-15,UNIONBANK,163.3,162.9,0.0025,0.0232,0.0225,0.4299,,,#N/A
09-Nov-15,UNIPLY,183.55,174.85,0.0486,0.0443,0.0446,0.8521,,,#N/A
09-Nov-15,UNITECH,7.05,6.9,0.0215,0.0329,0.0323,0.6171,,,#N/A
09-Nov-15,UNITEDBNK,21.8,21.1,0.0326,0.0133,0.0152,0.2904,,,#N/A
09-Nov-15,UNITEDTEA,296.25,315.95,-0.0644,0.0384,0.0404,0.7718,,,#N/A
09-Nov-15,UNITY,11.7,11.75,-0.0043,0.0208,0.0202,0.3859,,,#N/A
09-Nov-15,UNIVCABLES,62.35,59.4,0.0485,0.0241,0.0262,0.5006,,,#N/A
09-Nov-15,UPERGANGES,60.6,54.95,0.0979,0.0564,0.0597,1.1406,,,#N/A
09-Nov-15,UPL,460.8,448.55,0.0269,0.0235,0.0237,0.4528,,,#N/A
09-Nov-15,USHAMART,14.35,14.65,-0.0207,0.0265,0.0262,0.5006,,,#N/A
09-Nov-15,USHERAGRO,36.8,42,-0.1322,0.0283,0.0424,0.8101,,,#N/A
09-Nov-15,UTINIFTETF,790,797.45,-0.0094,0.0061,0.0063,0.1204,,,#N/A
09-Nov-15,UTISENSETF,264.55,264.55,0,0.0325,0.0315,0.6018,,,#N/A
09-Nov-15,UTTAMSTL,28.2,28.25,-0.0018,0.0363,0.0352,0.6725,,,#N/A
09-Nov-15,UTTAMSUGAR,20.55,18.9,0.0837,0.053,0.0553,1.0565,,,#N/A
09-Nov-15,UTTAMVALUE,3.65,3.45,0.0564,0.0243,0.0273,0.5216,,,#N/A
09-Nov-15,V2RETAIL,59.85,60.1,-0.0042,0.0563,0.0546,1.0431,,,#N/A
09-Nov-15,VADILALIND,619.5,613.55,0.0097,0.0388,0.0377,0.7203,,,#N/A
09-Nov-15,VAIBHAVGBL,456.3,462.1,-0.0126,0.042,0.0408,0.7795,,,#N/A
09-Nov-15,VAKRANGEE,117.3,117.55,-0.0021,0.0251,0.0243,0.4643,,,#N/A
09-Nov-15,VALECHAENG,48.25,48.75,-0.0103,0.038,0.0369,0.705,,,#N/A
09-Nov-15,VALUEIND,10.75,10.75,0,0.0267,0.0259,0.4948,,,#N/A
09-Nov-15,VARDHACRLC,26.9,26.05,0.0321,0.0259,0.0263,0.5025,,,#N/A
09-Nov-15,VARDMNPOLY,47.35,44.5,0.0621,0.0494,0.0503,0.961,,,#N/A
09-Nov-15,VASCONEQ,31,30.45,0.0179,0.0391,0.0382,0.7298,,,#N/A
09-Nov-15,VASWANI,2.75,2.65,0.037,0.0221,0.0233,0.4451,,,#N/A
09-Nov-15,VEDL,93.65,92.2,0.0156,0.0358,0.0349,0.6668,,,#N/A
09-Nov-15,VENKEYS,476.5,476.75,-0.0005,0.0271,0.0263,0.5025,,,#N/A
09-Nov-15,VENUSREM,126.2,125.5,0.0056,0.0273,0.0265,0.5063,,,#N/A
09-Nov-15,VESUVIUS,763.55,737.1,0.0353,0.016,0.0178,0.3401,,,#N/A
09-Nov-15,VETO,102.1,96.3,0.0585,0.0347,0.0366,0.6992,,,#N/A
09-Nov-15,VGUARD,881.85,875.85,0.0068,0.0089,0.0088,0.1681,,,#N/A
09-Nov-15,VHL,950,952.05,-0.0022,0.0346,0.0336,0.6419,,,#N/A
09-Nov-15,VICEROY,15.2,14.85,0.0233,0.0306,0.0302,0.577,,,#N/A
09-Nov-15,VIDEOIND,132.9,132.75,0.0011,0.0141,0.0137,0.2617,,,#N/A
09-Nov-15,VIJAYABANK,33.3,34,-0.0208,0.0154,0.0158,0.3019,,,#N/A
09-Nov-15,VIJSHAN,9,8.95,0.0056,0.0297,0.0288,0.5502,,,#N/A
09-Nov-15,VIKASGLOB,16.95,17.45,-0.0291,0.0523,0.0512,0.9782,,,#N/A
09-Nov-15,VIMALOIL,53.75,56.05,-0.0419,0.0387,0.0389,0.7432,,,#N/A
09-Nov-15,VIMTALABS,78.85,73.1,0.0757,0.0317,0.0359,0.6859,,,#N/A
09-Nov-15,VINATIORGA,394.85,400.4,-0.014,0.0181,0.0179,0.342,,,#N/A
09-Nov-15,VINDHYATEL,909.35,916.55,-0.0079,0.0304,0.0295,0.5636,,,#N/A
09-Nov-15,VINYLINDIA,53.7,52.9,0.015,0.0382,0.0372,0.7107,,,#N/A
09-Nov-15,VIPIND,92.55,90.75,0.0196,0.0396,0.0387,0.7394,,,#N/A
09-Nov-15,VIPULLTD,56.95,56.65,0.0053,0.0285,0.0277,0.5292,,,#N/A
09-Nov-15,VISAKAIND,134.25,130.8,0.026,0.027,0.0269,0.5139,,,#N/A
09-Nov-15,VISASTEEL,15,15.15,-0.01,0.0316,0.0307,0.5865,,,#N/A
09-Nov-15,VISESHINFO,0.1,0.05,0.6931,0.386,0.411,7.8521,,,#N/A
09-Nov-15,VISHNU,373.9,372.6,0.0035,0.0265,0.0257,0.491,,,#N/A
09-Nov-15,VISUINTL,0.9,0.9,0,0.0352,0.0341,0.6515,,,#N/A
09-Nov-15,VIVIDHA,70.3,70.65,-0.005,0.0295,0.0286,0.5464,,,#N/A
09-Nov-15,VIVIMEDLAB,362.05,358.6,0.0096,0.0268,0.0261,0.4986,,,#N/A
09-Nov-15,VKSPL,0.1,0.1,0,0.2392,0.2319,4.4304,,,#N/A
09-Nov-15,VLSFINANCE,39.95,39.95,0,0.0313,0.0303,0.5789,,,#N/A
09-Nov-15,VMART,450.35,445.45,0.0109,0.0251,0.0245,0.4681,,,#N/A
09-Nov-15,VOLTAMP,669.8,667.75,0.0031,0.0171,0.0166,0.3171,,,#N/A
09-Nov-15,VOLTAS,276.25,278.65,-0.0087,0.0232,0.0226,0.4318,,,#N/A
09-Nov-15,VRLLOG,389.05,369.75,0.0509,0.0234,0.0259,0.4948,,,#N/A
09-Nov-15,VSSL,40,35.95,0.1068,0.0267,0.0368,0.7031,,,#N/A
09-Nov-15,VSTIND,1613.8,1598.8,0.0093,0.0155,0.0152,0.2904,,,#N/A
09-Nov-15,VSTTILLERS,1313.55,1331.9,-0.0139,0.0224,0.022,0.4203,,,#N/A
09-Nov-15,VTL,738.25,727.75,0.0143,0.0253,0.0248,0.4738,,,#N/A
09-Nov-15,WABAG,667.55,631.25,0.0559,0.016,0.0207,0.3955,,,#N/A
09-Nov-15,WABCOINDIA,6557.85,6657.6,-0.0151,0.0194,0.0192,0.3668,,,#N/A
09-Nov-15,WALCHANNAG,138.85,136,0.0207,0.0263,0.026,0.4967,,,#N/A
09-Nov-15,WANBURY,58.4,59.9,-0.0254,0.0315,0.0312,0.5961,,,#N/A
09-Nov-15,WEBELSOLAR,24.2,24.25,-0.0021,0.0424,0.0411,0.7852,,,#N/A
09-Nov-15,WEIZFOREX,190,190.1,-0.0005,0.0297,0.0288,0.5502,,,#N/A
09-Nov-15,WEIZMANIND,15,15,0,0.034,0.033,0.6305,,,#N/A
09-Nov-15,WELCORP,99.55,96,0.0363,0.0292,0.0297,0.5674,,,#N/A
09-Nov-15,WELENT,51.8,53.1,-0.0248,0.0304,0.0301,0.5751,,,#N/A
09-Nov-15,WELINV,45.2,44.05,0.0258,0.0256,0.0256,0.4891,,,#N/A
09-Nov-15,WELSPUNIND,730.05,719.25,0.0149,0.0335,0.0327,0.6247,,,#N/A
09-Nov-15,WELSYNTEX,109.7,105.45,0.0395,0.0418,0.0417,0.7967,,,#N/A
09-Nov-15,WENDT,1844.15,1796.35,0.0263,0.018,0.0186,0.3554,,,#N/A
09-Nov-15,WHEELS,1130.55,1119.8,0.0096,0.0196,0.0191,0.3649,,,#N/A
09-Nov-15,WHIRLPOOL,629.85,628.8,0.0017,0.017,0.0165,0.3152,,,#N/A
09-Nov-15,WILLAMAGOR,59,60,-0.0168,0.0194,0.0193,0.3687,,,#N/A
09-Nov-15,WINDMACHIN,30.35,31.7,-0.0435,0.0451,0.045,0.8597,,,#N/A
09-Nov-15,WINSOME,0.65,0.65,0,0.0531,0.0515,0.9839,,,#N/A
09-Nov-15,WIPRO,560.25,569.95,-0.0172,0.0094,0.01,0.191,,,#N/A
09-Nov-15,WOCKPHARMA,1540.3,1499.8,0.0266,0.0275,0.0274,0.5235,,,#N/A
09-Nov-15,WONDERLA,335.15,332.4,0.0082,0.016,0.0156,0.298,,,#N/A
09-Nov-15,WSI,10.05,9.9,0.015,0.0423,0.0412,0.7871,,,#N/A
09-Nov-15,WSTCSTPAPR,67.05,66.25,0.012,0.0256,0.025,0.4776,,,#N/A
09-Nov-15,XCHANGING,36.7,35.45,0.0347,0.0483,0.0476,0.9094,,,#N/A
09-Nov-15,XLENERGY,5.55,5.55,0,0.0524,0.0508,0.9705,,,#N/A
09-Nov-15,XPROINDIA,46.2,44.45,0.0386,0.0504,0.0498,0.9514,,,#N/A
09-Nov-15,YESBANK,761.95,758.45,0.0046,0.0201,0.0195,0.3725,,,#N/A
09-Nov-15,ZANDUREALT,1348,1363.8,-0.0117,0.0151,0.0149,0.2847,,,#N/A
09-Nov-15,ZEEL,390.9,398.45,-0.0191,0.0197,0.0197,0.3764,,,#N/A
09-Nov-15,ZEELEARN,31.85,31.75,0.0031,0.0109,0.0106,0.2025,,,#N/A
09-Nov-15,ZEEMEDIA,21.65,21.05,0.0281,0.0368,0.0363,0.6935,,,#N/A
09-Nov-15,ZENITHBIR,0.7,0.65,0.0741,0.0957,0.0945,1.8054,,,#N/A
09-Nov-15,ZENITHCOMP,2.45,2.45,0,0.019,0.0184,0.3515,,,#N/A
09-Nov-15,ZENITHEXPO,65,65,0,0.0101,0.0098,0.1872,,,#N/A
09-Nov-15,ZENITHINFO,2.6,2.6,0,0.0016,0.0016,0.0306,,,#N/A
09-Nov-15,ZENSARTECH,950.25,960.15,-0.0104,0.0324,0.0315,0.6018,,,#N/A
09-Nov-15,ZENTEC,78.8,80.85,-0.0257,0.0276,0.0275,0.5254,,,#N/A
09-Nov-15,ZICOM,131.95,133.65,-0.0128,0.0246,0.0241,0.4604,,,#N/A
09-Nov-15,ZODIACLOTH,259.25,260.95,-0.0065,0.0231,0.0225,0.4299,,,#N/A
09-Nov-15,ZODJRDMKJ,46.65,46.65,0,0.0308,0.0299,0.5712,,,#N/A
09-Nov-15,ZUARI,148.9,152.25,-0.0222,0.0196,0.0198,0.3783,,,#N/A
09-Nov-15,ZUARIGLOB,82,82.9,-0.0109,0.0149,0.0147,0.2808,,,#N/A
09-Nov-15,ZYDUSWELL,818.05,819.05,-0.0012,0.0142,0.0138,0.2636,,,#N/A
09-Nov-15,ZYLOG,3.15,3.25,-0.0313,0.0388,0.0384,0.7336,,,#N/A
09-Nov-15,CLASSIC,-,-,-,-,-,-,,,#N/A
