SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
BANKA, SM, 22-May-2018, 114.95, 92.00, 92.00, 92.00, 92.00, 92.00, 92.00, 6000, 5.52, 5, 1200, 20.00
BANKBARODA, EQ, 22-May-2018, 129.90, 129.65, 134.75, 126.65, 132.80, 132.90, 130.89, 14601997, 19113.09, 65916, 1727337, 11.83
BANKBEES, EQ, 22-May-2018, 2606.15, 2607.00, 2626.70, 2604.00, 2614.75, 2610.92, 2613.84, 1917, 50.11, 134, 1562, 81.48
BANKINDIA, EQ, 22-May-2018, 97.95, 98.00, 101.50, 96.10, 99.00, 98.80, 98.68, 10502276, 10363.57, 33464, 717943, 6.84
BANSAL, SM, 22-May-2018, 117.55, 118.60, 118.65, 116.50, 118.20, 118.20, 118.24, 9000, 10.64, 6, 1000, 11.11
BANSWRAS, EQ, 22-May-2018, 92.40, 95.85, 95.90, 91.20, 92.50, 93.00, 93.14, 910, 0.85, 58, 388, 42.64
BARTRONICS, BE, 22-May-2018, 10.95, 11.35, 11.45, 10.75, 11.10, 11.20, 11.09, 72600, 8.05, 177, -, -
BASF, EQ, 22-May-2018, 2044.45, 2040.65, 2040.65, 1968.00, 1969.00, 1976.55, 1991.31, 9165, 182.50, 1005, 6692, 73.02
BASML, EQ, 22-May-2018, 223.25, 223.00, 231.00, 221.00, 231.00, 230.80, 224.65, 450, 1.01, 26, 409, 90.89
BATAINDIA, EQ, 22-May-2018, 744.05, 744.00, 755.00, 735.30, 754.90, 750.00, 746.94, 846153, 6320.25, 16459, 146211, 17.28
BAYERCROP, EQ, 22-May-2018, 4477.65, 4488.20, 4578.95, 4432.20, 4527.00, 4532.80, 4509.19, 4949, 223.16, 1193, 2796, 56.50
BBL, EQ, 22-May-2018, 1402.55, 1404.75, 1457.00, 1404.75, 1451.00, 1430.95, 1431.10, 11648, 166.69, 1104, 6213, 53.34
BBTC, EQ, 22-May-2018, 1500.10, 1455.00, 1525.00, 1421.60, 1506.00, 1504.85, 1467.87, 275694, 4046.84, 9510, 81683, 29.63
BDL, EQ, 22-May-2018, 372.30, 370.05, 379.00, 370.00, 376.00, 376.40, 374.04, 26398, 98.74, 1048, 17028, 64.50
BEARDSELL, EQ, 22-May-2018, 44.65, 45.00, 45.00, 42.10, 42.10, 43.00, 43.04, 1371, 0.59, 31, 1216, 88.69
BEDMUTHA, BE, 22-May-2018, 17.35, 18.20, 18.20, 16.60, 17.95, 17.85, 17.18, 11488, 1.97, 88, -, -
BEL, EQ, 22-May-2018, 117.30, 116.00, 119.45, 114.80, 117.10, 117.10, 117.09, 5551955, 6501.05, 45154, 2720637, 49.00
BEML, EQ, 22-May-2018, 951.80, 944.30, 959.00, 911.00, 946.00, 942.90, 929.76, 2981308, 27719.14, 78301, 124642, 4.18
BEPL, EQ, 22-May-2018, 164.90, 165.05, 168.40, 162.40, 167.40, 166.85, 165.48, 471159, 779.68, 4302, 207248, 43.99
BERGEPAINT, EQ, 22-May-2018, 284.95, 286.00, 294.80, 283.90, 293.75, 293.45, 291.01, 2664910, 7755.26, 49934, 714302, 26.80
BFINVEST, EQ, 22-May-2018, 306.10, 305.05, 324.00, 305.00, 311.00, 309.70, 315.91, 254692, 804.59, 6428, 52691, 20.69
BFUTILITIE, EQ, 22-May-2018, 376.85, 375.00, 386.65, 375.00, 379.00, 378.95, 380.46, 407071, 1548.74, 9661, 68573, 16.85
BGLOBAL, BE, 22-May-2018, 4.30, 4.40, 4.40, 4.10, 4.30, 4.30, 4.26, 11511, 0.49, 36, -, -
BGRENERGY, EQ, 22-May-2018, 92.25, 92.40, 95.10, 91.10, 93.30, 93.25, 92.72, 45853, 42.51, 770, 15958, 34.80
BHAGERIA, EQ, 22-May-2018, 280.95, 278.05, 281.00, 277.50, 278.50, 278.00, 278.69, 9556, 26.63, 233, 7408, 77.52
BHAGYANGR, EQ, 22-May-2018, 41.05, 40.65, 42.20, 40.60, 41.60, 41.50, 41.28, 24620, 10.16, 190, 17809, 72.34
BHAGYAPROP, BE, 22-May-2018, 20.00, 21.00, 21.00, 19.50, 19.50, 19.95, 20.19, 1211, 0.24, 14, -, -
BHANDARI, EQ, 22-May-2018, 2.25, 2.15, 2.35, 2.15, 2.35, 2.30, 2.27, 285838, 6.47, 135, 220839, 77.26
BHARATFIN, EQ, 22-May-2018, 1162.60, 1162.60, 1166.15, 1151.05, 1154.00, 1156.85, 1158.56, 255062, 2955.06, 18464, 100840, 39.54
BHARATFORG, EQ, 22-May-2018, 694.25, 696.00, 710.80, 657.35, 682.25, 680.95, 677.51, 5292377, 35856.50, 104566, 818849, 15.47
BHARATGEAR, EQ, 22-May-2018, 163.60, 162.05, 167.95, 161.85, 165.00, 164.25, 165.44, 7229, 11.96, 188, 5816, 80.45
BHARATIDIL, BZ, 22-May-2018, 4.25, 4.45, 4.45, 4.05, 4.15, 4.15, 4.19, 22375, 0.94, 54, -, -
BHARATRAS, EQ, 22-May-2018, 5570.75, 5421.00, 6239.20, 5421.00, 5940.00, 5853.55, 5746.36, 871, 50.05, 331, 536, 61.54
BHARATWIRE, EQ, 22-May-2018, 114.00, 115.00, 115.80, 109.50, 113.00, 111.40, 112.58, 28460, 32.04, 525, 16368, 57.51
BHARTIARTL, EQ, 22-May-2018, 360.00, 356.95, 371.10, 351.60, 361.80, 361.85, 362.92, 6522208, 23670.49, 72103, 2055841, 31.52
BHEL, EQ, 22-May-2018, 75.05, 75.10, 76.75, 75.10, 76.20, 76.05, 75.88, 3384044, 2567.86, 17010, 963032, 28.46
BHUSANSTL, EQ, 22-May-2018, 29.00, 30.45, 30.45, 30.45, 30.45, 30.45, 30.45, 240446, 73.22, 583, 238091, 99.02
BIGBLOC, EQ, 22-May-2018, 145.75, 147.00, 147.00, 132.95, 136.55, 136.95, 139.22, 38293, 53.31, 601, 4884, 12.75
BIL, EQ, 22-May-2018, 395.70, 403.85, 409.95, 390.05, 394.00, 394.00, 398.82, 3753, 14.97, 228, 1231, 32.80
BILENERGY, BE, 22-May-2018, 0.45, 0.50, 0.50, 0.45, 0.50, 0.50, 0.48, 83829, 0.41, 66, -, -
BINANIIND, EQ, 22-May-2018, 93.05, 93.05, 93.80, 90.20, 91.20, 91.15, 91.44, 29572, 27.04, 373, 17126, 57.91
BINDALAGRO, EQ, 22-May-2018, 24.45, 24.20, 25.00, 24.10, 24.75, 24.45, 24.55, 27178, 6.67, 116, 11091, 40.81
BIOCON, EQ, 22-May-2018, 626.85, 628.00, 649.90, 616.40, 645.85, 645.05, 633.69, 1927693, 12215.55, 46479, 505707, 26.23
BIOFILCHEM, BE, 22-May-2018, 13.50, 13.50, 14.15, 13.05, 13.05, 13.05, 13.35, 2127, 0.28, 18, -, -
BIRLACABLE, BE, 22-May-2018, 70.10, 68.10, 72.75, 66.60, 71.60, 71.55, 70.23, 15743, 11.06, 162, -, -
BIRLACORPN, EQ, 22-May-2018, 730.35, 731.00, 736.00, 710.00, 722.00, 718.65, 720.23, 52506, 378.17, 2387, 25133, 47.87
BIRLAMONEY, BE, 22-May-2018, 62.30, 61.00, 63.30, 60.50, 61.95, 61.70, 61.62, 23982, 14.78, 227, -, -
BKMINDST, EQ, 22-May-2018, 27.85, 28.00, 28.25, 27.50, 27.55, 27.85, 27.52, 11690, 3.22, 38, 11340, 97.01
BLBLIMITED, BE, 22-May-2018, 7.90, 7.55, 8.20, 7.55, 8.10, 8.10, 8.01, 729, 0.06, 8, -, -
BLISSGVS, EQ, 22-May-2018, 183.55, 180.45, 183.85, 177.25, 177.45, 178.15, 179.74, 200196, 359.84, 3791, 100351, 50.13
BLKASHYAP, EQ, 22-May-2018, 42.10, 42.45, 43.40, 41.10, 42.70, 42.45, 42.45, 237916, 101.00, 1519, 158983, 66.82
BLS, EQ, 22-May-2018, 160.20, 161.00, 167.75, 156.10, 167.50, 166.80, 162.25, 154986, 251.46, 3326, 69448, 44.81
BLUEBLENDS, EQ, 22-May-2018, 11.45, 11.90, 11.90, 11.05, 11.40, 11.30, 11.35, 28940, 3.29, 118, 24776, 85.61
BLUECHIP, BE, 22-May-2018, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 100, 0.00, 3, -, -
BLUEDART, EQ, 22-May-2018, 3280.20, 3280.05, 3349.90, 3222.85, 3290.00, 3293.70, 3290.43, 2041, 67.16, 568, 1328, 65.07
BLUEDART, N2, 22-May-2018, 10.40, 10.01, 10.01, 10.01, 10.01, 10.01, 10.01, 12, 0.00, 1, 12, 100.00
BLUEDART, N3, 22-May-2018, 10.00, 10.22, 10.22, 10.22, 10.22, 10.22, 10.22, 69, 0.01, 2, 69, 100.00
BLUESTARCO, EQ, 22-May-2018, 702.95, 705.00, 716.50, 700.00, 703.00, 703.25, 708.11, 82242, 582.36, 1895, 64703, 78.67
BODALCHEM, EQ, 22-May-2018, 126.45, 126.95, 129.40, 123.60, 127.60, 128.10, 127.33, 262483, 334.22, 3642, 102816, 39.17
BOHRA, SM, 22-May-2018, 42.50, 43.00, 43.00, 40.40, 42.95, 42.95, 42.28, 12000, 5.07, 6, 10000, 83.33
BOMDYEING, EQ, 22-May-2018, 257.65, 261.00, 265.60, 256.00, 263.00, 262.25, 261.10, 1576772, 4116.93, 18804, 432426, 27.42
BOSCHLTD, EQ, 22-May-2018, 17621.45, 17550.00, 18350.00, 17250.00, 18240.00, 18211.75, 17839.26, 44922, 8013.75, 14203, 6501, 14.47
BPCL, EQ, 22-May-2018, 393.85, 395.50, 400.45, 388.40, 396.85, 397.60, 394.73, 5789219, 22851.82, 67562, 3078470, 53.18
BPL, EQ, 22-May-2018, 68.95, 69.00, 71.50, 67.75, 69.90, 70.05, 69.73, 187527, 130.76, 2163, 48814, 26.03
BRFL, BE, 22-May-2018, 19.10, 20.05, 20.05, 20.05, 20.05, 20.05, 20.05, 11203, 2.25, 74, -, -
BRIGADE, EQ, 22-May-2018, 240.85, 240.90, 249.80, 240.90, 246.90, 246.95, 245.45, 20404, 50.08, 855, 11931, 58.47
BRITANNIA, EQ, 22-May-2018, 5521.60, 5549.45, 5630.00, 5520.30, 5600.20, 5604.40, 5597.51, 111681, 6251.36, 17071, 55337, 49.55
BRNL, EQ, 22-May-2018, 170.00, 169.05, 172.50, 167.30, 169.00, 169.40, 169.44, 2542, 4.31, 153, 1954, 76.87
BROOKS, EQ, 22-May-2018, 96.20, 96.25, 104.30, 95.30, 98.80, 98.70, 99.85, 220226, 219.89, 3282, 40162, 18.24
BSE, EQ, 22-May-2018, 806.40, 809.90, 810.00, 804.10, 805.10, 806.05, 806.50, 90973, 733.69, 8799, 62199, 68.37
BSELINFRA, EQ, 22-May-2018, 3.60, 3.65, 3.65, 3.25, 3.60, 3.60, 3.49, 74050, 2.58, 80, 46788, 63.18
BSHSL, SM, 22-May-2018, 93.80, 92.00, 99.05, 91.50, 99.00, 99.00, 94.65, 38000, 35.97, 19, 32000, 84.21
BSL, EQ, 22-May-2018, 54.35, 54.90, 55.00, 53.10, 55.00, 54.80, 54.15, 4258, 2.31, 123, 2454, 57.63
BSLGOLDETF, EQ, 22-May-2018, 2876.00, 2914.00, 2914.00, 2871.00, 2913.00, 2913.00, 2892.25, 8, 0.23, 5, 4, 50.00
BSLNIFTY, EQ, 22-May-2018, 108.18, 113.50, 117.99, 109.01, 115.98, 115.72, 114.21, 520, 0.59, 19, 507, 97.50
BURNPUR, BE, 22-May-2018, 5.05, 4.80, 5.30, 4.80, 5.30, 5.30, 5.04, 281991, 14.22, 328, -, -
BUTTERFLY, EQ, 22-May-2018, 437.00, 437.00, 479.80, 432.95, 460.00, 462.30, 464.20, 23251, 107.93, 827, 11816, 50.82
BVCL, BE, 22-May-2018, 21.60, 21.30, 21.35, 21.30, 21.30, 21.30, 21.31, 307, 0.07, 5, -, -
BYKE, EQ, 22-May-2018, 170.05, 172.95, 175.00, 168.85, 172.10, 172.40, 171.18, 22565, 38.63, 596, 9599, 42.54
CADILAHC, EQ, 22-May-2018, 353.15, 353.15, 359.00, 341.20, 342.00, 343.05, 348.46, 897340, 3126.91, 14916, 314975, 35.10
CADSYS, SM, 22-May-2018, 75.50, 79.95, 79.95, 79.95, 79.95, 79.95, 79.95, 2000, 1.60, 1, 2000, 100.00
CALSOFT, BE, 22-May-2018, 34.65, 33.05, 34.35, 32.95, 32.95, 32.95, 33.04, 4909, 1.62, 50, -, -
CAMLINFINE, EQ, 22-May-2018, 98.40, 100.25, 100.25, 93.50, 94.90, 94.95, 94.79, 982157, 930.97, 4654, 835713, 85.09
CANBK, EQ, 22-May-2018, 245.65, 245.00, 252.95, 240.35, 245.45, 245.70, 245.69, 9437272, 23186.60, 63774, 497744, 5.27
CANDC, EQ, 22-May-2018, 40.55, 41.00, 43.15, 39.05, 42.00, 42.45, 41.45, 35252, 14.61, 214, 24239, 68.76
CANFINHOME, EQ, 22-May-2018, 352.05, 350.00, 364.00, 345.55, 359.20, 359.15, 357.49, 643293, 2299.72, 9731, 126636, 19.69
CANTABIL, BE, 22-May-2018, 125.25, 122.50, 125.00, 122.50, 123.55, 124.15, 123.94, 6089, 7.55, 36, -, -
CAPACITE, EQ, 22-May-2018, 297.85, 293.00, 304.00, 286.55, 302.50, 301.85, 299.32, 594662, 1779.94, 7294, 271029, 45.58
CAPF, EQ, 22-May-2018, 551.80, 551.80, 564.30, 549.25, 561.00, 559.95, 558.51, 461632, 2578.25, 10312, 86957, 18.84
CAPLIPOINT, EQ, 22-May-2018, 575.15, 574.05, 576.55, 563.65, 571.50, 572.15, 568.81, 18125, 103.10, 1206, 11232, 61.97
CAPTRUST, EQ, 22-May-2018, 371.40, 369.25, 376.95, 362.50, 370.00, 370.00, 368.13, 1659, 6.11, 96, 1044, 62.93
CARBORUNIV, EQ, 22-May-2018, 327.25, 328.00, 337.95, 325.00, 337.00, 334.95, 331.96, 177898, 590.55, 984, 169903, 95.51
CAREERP, EQ, 22-May-2018, 103.80, 105.90, 105.90, 102.00, 103.00, 102.35, 103.45, 21950, 22.71, 1066, 7492, 34.13
CARERATING, EQ, 22-May-2018, 1267.95, 1269.95, 1300.00, 1262.50, 1285.10, 1291.45, 1285.37, 32164, 413.43, 2332, 22363, 69.53
CASTEXTECH, EQ, 22-May-2018, 2.25, 2.35, 2.35, 2.25, 2.35, 2.35, 2.34, 595482, 13.91, 224, 346722, 58.23
CASTROLIND, EQ, 22-May-2018, 166.60, 166.00, 168.35, 165.55, 167.00, 167.35, 167.60, 489831, 820.93, 7673, 237330, 48.45
CCCL, EQ, 22-May-2018, 3.30, 3.45, 3.45, 3.05, 3.30, 3.30, 3.18, 59837, 1.90, 82, 37006, 61.84
CCHHL, EQ, 22-May-2018, 10.30, 10.60, 10.60, 9.90, 10.20, 10.15, 10.07, 110026, 11.08, 217, 77715, 70.63
CCL, EQ, 22-May-2018, 298.75, 299.95, 306.00, 290.35, 304.00, 303.75, 301.70, 156865, 473.26, 9670, 98841, 63.01
CDSL, EQ, 22-May-2018, 272.70, 272.90, 274.00, 268.05, 269.00, 268.75, 270.28, 250599, 677.33, 5376, 125482, 50.07
CEATLTD, EQ, 22-May-2018, 1353.55, 1354.70, 1369.90, 1331.25, 1334.00, 1337.10, 1344.91, 593445, 7981.31, 19163, 136575, 23.01
CEBBCO, EQ, 22-May-2018, 14.50, 14.50, 14.50, 13.90, 14.30, 14.05, 14.06, 38033, 5.35, 96, 30990, 81.48
CELEBRITY, EQ, 22-May-2018, 13.50, 13.50, 13.75, 13.10, 13.55, 13.55, 13.53, 10545, 1.43, 72, 9105, 86.34
CELESTIAL, EQ, 22-May-2018, 13.10, 13.35, 13.90, 12.00, 12.55, 12.25, 12.52, 140023, 17.53, 390, 114421, 81.72
CENTENKA, EQ, 22-May-2018, 306.00, 316.85, 320.00, 308.05, 320.00, 318.20, 313.41, 13821, 43.32, 772, 9347, 67.63
CENTEXT, EQ, 22-May-2018, 5.45, 5.40, 5.50, 5.30, 5.40, 5.35, 5.38, 40360, 2.17, 110, 32403, 80.28
CENTRALBK, EQ, 22-May-2018, 66.65, 66.65, 67.30, 66.05, 66.85, 66.95, 66.86, 163311, 109.20, 1399, 82087, 50.26
CENTRUM, EQ, 22-May-2018, 51.35, 52.40, 53.20, 51.50, 53.20, 52.65, 52.38, 119736, 62.72, 1069, 68964, 57.60
CENTUM, EQ, 22-May-2018, 502.15, 499.95, 520.00, 483.05, 519.95, 516.70, 503.57, 2674, 13.47, 286, 1511, 56.51
CENTURYPLY, EQ, 22-May-2018, 265.30, 265.15, 280.00, 265.15, 271.15, 270.90, 273.02, 799303, 2182.26, 14966, 541011, 67.69
CENTURYTEX, EQ, 22-May-2018, 1006.95, 1010.00, 1015.05, 988.00, 996.30, 997.80, 1000.32, 1104426, 11047.82, 34259, 220096, 19.93
CERA, EQ, 22-May-2018, 2840.25, 2810.05, 2865.00, 2798.50, 2838.00, 2852.55, 2837.73, 2588, 73.44, 659, 1713, 66.19
CEREBRAINT, BE, 22-May-2018, 61.95, 61.95, 62.40, 60.00, 61.00, 60.80, 60.62, 370809, 224.79, 435, -, -
CESC, EQ, 22-May-2018, 1008.80, 1006.10, 1021.45, 996.25, 1016.60, 1017.60, 1010.84, 263535, 2663.93, 9319, 83333, 31.62
CGCL, EQ, 22-May-2018, 91.20, 90.00, 95.50, 89.00, 92.10, 93.20, 93.48, 137654, 128.67, 2370, 106785, 77.57
CGPOWER, EQ, 22-May-2018, 71.60, 71.70, 76.10, 71.25, 74.25, 74.35, 74.27, 1623165, 1205.55, 6117, 229041, 14.11
CHAMBLFERT, EQ, 22-May-2018, 160.50, 160.30, 166.00, 158.40, 165.00, 164.90, 163.84, 497172, 814.54, 6378, 204258, 41.08
CHEMFAB, BE, 22-May-2018, 195.65, 188.00, 195.00, 185.90, 189.00, 186.50, 186.32, 4697, 8.75, 61, -, -
CHENNPETRO, EQ, 22-May-2018, 281.90, 281.60, 282.50, 273.05, 279.20, 279.15, 277.38, 483657, 1341.55, 11285, 140894, 29.13
CHOLAFIN, EQ, 22-May-2018, 1537.75, 1537.10, 1573.10, 1520.60, 1535.00, 1535.55, 1544.51, 200752, 3100.64, 19783, 59718, 29.75
CHROMATIC, BE, 22-May-2018, 1.50, 1.50, 1.50, 1.45, 1.45, 1.45, 1.48, 3710, 0.05, 8, -, -
CIGNITITEC, BE, 22-May-2018, 242.70, 246.00, 254.80, 244.00, 246.00, 246.55, 251.75, 10883, 27.40, 124, -, -
CIMMCO, EQ, 22-May-2018, 74.60, 74.00, 76.55, 73.40, 75.00, 75.50, 75.09, 13082, 9.82, 146, 9100, 69.56
CINELINE, EQ, 22-May-2018, 65.05, 66.40, 66.40, 64.50, 65.00, 65.25, 65.34, 18240, 11.92, 171, 13829, 75.82
CINEVISTA, EQ, 22-May-2018, 7.50, 7.55, 7.85, 7.25, 7.25, 7.25, 7.53, 8270, 0.62, 26, 5750, 69.53
CIPLA, EQ, 22-May-2018, 520.45, 524.80, 531.10, 507.20, 525.00, 524.00, 520.42, 3080285, 16030.39, 55113, 772633, 25.08
CLEDUCATE, EQ, 22-May-2018, 206.75, 208.15, 209.00, 201.10, 203.40, 204.10, 204.58, 3779, 7.73, 207, 2871, 75.97
CLNINDIA, EQ, 22-May-2018, 457.50, 454.50, 460.00, 452.00, 452.50, 454.50, 454.48, 7305, 33.20, 558, 4390, 60.10
CMICABLES, EQ, 22-May-2018, 304.35, 306.85, 309.80, 289.30, 290.00, 290.65, 299.41, 89119, 266.83, 1720, 61941, 69.50
CMMIPL, SM, 22-May-2018, 53.50, 53.00, 53.00, 53.00, 53.00, 53.00, 53.00, 3000, 1.59, 1, 3000, 100.00
CNOVAPETRO, EQ, 22-May-2018, 30.85, 30.50, 30.50, 29.70, 30.00, 30.40, 30.24, 609, 0.18, 17, 505, 82.92
COALINDIA, EQ, 22-May-2018, 270.25, 272.70, 279.90, 271.50, 278.50, 279.05, 276.42, 3295864, 9110.42, 42688, 1165926, 35.38
COCHINSHIP, EQ, 22-May-2018, 479.55, 480.00, 484.95, 479.00, 480.45, 481.20, 481.43, 78011, 375.57, 4009, 50504, 64.74
COFFEEDAY, EQ, 22-May-2018, 306.75, 306.75, 311.50, 304.15, 311.50, 306.85, 307.12, 132977, 408.40, 4533, 90872, 68.34
COLPAL, EQ, 22-May-2018, 1208.45, 1186.00, 1260.00, 1175.70, 1224.90, 1230.60, 1214.46, 1838786, 22331.30, 39896, 913962, 49.70
COMPINFO, EQ, 22-May-2018, 36.35, 37.75, 37.75, 36.00, 36.20, 36.05, 36.35, 24077, 8.75, 199, 12661, 52.59
COMPUSOFT, EQ, 22-May-2018, 12.10, 12.20, 12.50, 11.95, 11.95, 11.95, 12.04, 86264, 10.38, 156, 73814, 85.57
CONCOR, EQ, 22-May-2018, 1388.25, 1372.00, 1388.65, 1360.40, 1378.30, 1379.85, 1382.45, 482275, 6667.22, 23118, 366389, 75.97
CONSOFINVT, EQ, 22-May-2018, 59.15, 59.95, 63.00, 59.95, 62.95, 62.85, 62.11, 22989, 14.28, 153, 20294, 88.28
CONTROLPR, EQ, 22-May-2018, 441.35, 441.95, 442.00, 427.55, 431.10, 431.20, 433.83, 4708, 20.42, 187, 3009, 63.91
CORALFINAC, EQ, 22-May-2018, 29.15, 30.00, 30.00, 28.20, 28.60, 28.45, 28.62, 15358, 4.40, 117, 12612, 82.12
CORDSCABLE, EQ, 22-May-2018, 74.60, 74.95, 77.65, 70.30, 75.25, 75.70, 73.79, 6780, 5.00, 129, 2857, 42.14
COROMANDEL, EQ, 22-May-2018, 446.75, 447.00, 447.70, 436.25, 440.85, 440.65, 441.02, 44754, 197.38, 1796, 24665, 55.11
CORPBANK, EQ, 22-May-2018, 25.35, 25.20, 25.40, 24.55, 24.70, 24.70, 24.98, 394106, 98.43, 1651, 216193, 54.86
COSMOFILMS, EQ, 22-May-2018, 250.60, 250.00, 254.90, 249.00, 254.90, 253.80, 251.52, 7891, 19.85, 295, 4658, 59.03
COUNCODOS, EQ, 22-May-2018, 2.25, 2.25, 2.25, 2.05, 2.05, 2.05, 2.09, 71972, 1.50, 64, 69592, 96.69
COX&KINGS, EQ, 22-May-2018, 208.15, 208.15, 210.00, 205.20, 209.70, 208.35, 207.87, 62183, 129.26, 1005, 47515, 76.41
CPSEETF, EQ, 22-May-2018, 27.34, 27.40, 27.52, 27.27, 27.36, 27.35, 27.35, 283646, 77.58, 841, 233377, 82.28
CREATIVE, SM, 22-May-2018, 130.00, 136.30, 136.35, 136.25, 136.25, 136.25, 136.30, 4800, 6.54, 3, 0, 0.00
CREST, EQ, 22-May-2018, 179.70, 178.20, 182.00, 177.40, 181.90, 180.45, 180.04, 7911, 14.24, 136, 5203, 65.77
CRISIL, EQ, 22-May-2018, 1641.60, 1640.00, 1640.00, 1608.60, 1620.00, 1630.90, 1628.84, 8499, 138.44, 1320, 4400, 51.77
CRMFGETF, EQ, 22-May-2018, 2930.00, 2930.00, 2930.00, 2930.00, 2930.00, 2930.00, 2930.00, 1, 0.03, 1, 1, 100.00
CROMPTON, EQ, 22-May-2018, 241.20, 239.95, 245.00, 234.65, 244.90, 243.90, 239.86, 375757, 901.30, 12179, 171767, 45.71
CTE, EQ, 22-May-2018, 55.75, 56.85, 56.85, 54.75, 54.85, 54.85, 55.08, 13071, 7.20, 39, 12672, 96.95
CUB, EQ, 22-May-2018, 186.45, 186.90, 188.25, 183.20, 183.85, 184.50, 186.27, 383379, 714.12, 11640, 207743, 54.19
CUBEXTUB, BE, 22-May-2018, 19.70, 19.00, 20.00, 19.00, 19.00, 19.00, 19.03, 2163, 0.41, 12, -, -
CUMMINSIND, EQ, 22-May-2018, 739.65, 738.85, 747.90, 731.00, 742.00, 741.10, 739.73, 581414, 4300.91, 8408, 432573, 74.40
CUPID, EQ, 22-May-2018, 244.10, 245.25, 254.80, 241.05, 249.35, 249.15, 248.54, 25723, 63.93, 875, 12125, 47.14
CYBERMEDIA, EQ, 22-May-2018, 10.25, 9.95, 10.20, 9.95, 10.20, 10.20, 10.15, 615, 0.06, 4, 615, 100.00
CYBERTECH, EQ, 22-May-2018, 51.75, 51.70, 51.70, 49.15, 49.75, 49.55, 50.23, 25863, 12.99, 310, 17449, 67.47
CYIENT, EQ, 22-May-2018, 765.05, 770.00, 805.55, 760.05, 790.00, 787.30, 789.92, 262270, 2071.71, 12749, 64673, 24.66
DAAWAT, EQ, 22-May-2018, 83.45, 83.90, 85.40, 82.40, 84.20, 84.10, 83.56, 791509, 661.40, 14007, 376602, 47.58
DABUR, EQ, 22-May-2018, 373.15, 373.50, 375.25, 366.00, 374.35, 374.70, 370.94, 1474387, 5469.16, 25876, 530233, 35.96
DALMIABHA, EQ, 22-May-2018, 2737.20, 2768.00, 2770.00, 2714.00, 2726.00, 2731.40, 2741.76, 85061, 2332.17, 11928, 40527, 47.64
DALMIASUG, EQ, 22-May-2018, 60.75, 61.90, 65.50, 61.70, 65.20, 64.85, 63.60, 232699, 148.00, 2085, 94344, 40.54
DAMODARIND, EQ, 22-May-2018, 109.20, 108.25, 114.60, 108.25, 114.00, 113.05, 110.25, 4558, 5.03, 105, 3228, 70.82
DATAMATICS, EQ, 22-May-2018, 116.75, 119.50, 119.50, 116.30, 117.60, 117.80, 117.59, 38281, 45.01, 1230, 20070, 52.43
DBCORP, EQ, 22-May-2018, 260.75, 259.80, 268.00, 254.15, 265.00, 264.90, 262.35, 77150, 202.40, 2046, 34136, 44.25
DBL, EQ, 22-May-2018, 1085.20, 1076.00, 1103.55, 1037.00, 1074.00, 1071.15, 1071.28, 516029, 5528.12, 26482, 313773, 60.81
DBREALTY, EQ, 22-May-2018, 47.70, 46.35, 50.00, 46.35, 49.00, 48.85, 49.12, 396256, 194.62, 3166, 175234, 44.22
DBSTOCKBRO, EQ, 22-May-2018, 8.50, 8.50, 8.50, 8.50, 8.50, 8.50, 8.50, 96, 0.01, 2, 96, 100.00
DCAL, EQ, 22-May-2018, 314.65, 319.00, 319.00, 304.85, 308.05, 306.95, 309.06, 105599, 326.36, 3022, 69680, 65.99
DCBBANK, EQ, 22-May-2018, 180.85, 180.60, 186.50, 180.00, 185.45, 184.70, 184.56, 1153985, 2129.79, 8667, 431293, 37.37
DCM, EQ, 22-May-2018, 88.55, 88.60, 93.75, 87.35, 90.00, 89.85, 90.41, 14052, 12.70, 325, 4789, 34.08
DCMFINSERV, BE, 22-May-2018, 2.85, 2.85, 2.95, 2.75, 2.95, 2.95, 2.85, 2920, 0.08, 15, -, -
DCMSHRIRAM, EQ, 22-May-2018, 259.35, 261.75, 279.75, 260.00, 276.50, 277.30, 269.97, 535528, 1445.78, 16017, 193511, 36.13
DCW, EQ, 22-May-2018, 27.55, 27.90, 28.50, 27.10, 27.90, 27.90, 27.89, 208109, 58.04, 1034, 93068, 44.72
DECCANCE, EQ, 22-May-2018, 482.00, 487.95, 488.00, 472.15, 473.15, 477.30, 480.29, 563, 2.70, 74, 372, 66.07
DEEPAKFERT, EQ, 22-May-2018, 307.70, 311.65, 329.60, 308.15, 328.40, 326.35, 317.20, 165974, 526.47, 4630, 102667, 61.86
DEEPAKNTR, EQ, 22-May-2018, 240.85, 241.50, 247.40, 238.75, 242.10, 243.75, 242.83, 112336, 272.78, 3798, 69187, 61.59
DEEPIND, EQ, 22-May-2018, 142.85, 143.65, 145.00, 141.00, 143.50, 143.30, 143.38, 82881, 118.84, 1059, 43014, 51.90
DELTACORP, EQ, 22-May-2018, 231.75, 229.25, 237.90, 229.25, 231.90, 231.85, 233.04, 1688687, 3935.32, 26837, 533067, 31.57
